Departamento,Código Divipola Departamento,Municipio,Código Divipola Municipio,Programa,Estado de Postulación,Año de Asignación,Hogares,Valor Asignado
CUNDINAMARCA,25,CAJICÁ,25126,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,1,13450380.0
CUNDINAMARCA,25,CAPARRAPÍ,25148,MI CASA YA,Asignados,2021,5,127193640.0
CUNDINAMARCA,25,CAPARRAPÍ,25148,MI CASA YA,Renuncias al subsidio,2021,1,18170520.0
CUNDINAMARCA,25,CHAGUANÍ,25168,Programa Vivienda Gratuita Fase II,Asignados,2021,4,235251204.0
CUNDINAMARCA,25,CHOCONTÁ,25183,MI CASA YA,Apto con subsidio vencido,2021,1,18170520.0
CUNDINAMARCA,25,CHOCONTÁ,25183,MI CASA YA,Asignados,2021,21,376050780.0
CUNDINAMARCA,25,CHOCONTÁ,25183,Semillero de Propietarios Ahorro,Asignados,2021,1,5451156.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Apto con subsidio vencido,2021,1,27255780.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Asignados,2021,188,3434228280.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Renuncias al subsidio,2021,4,81767340.0
CUNDINAMARCA,25,CHÍA,25175,Semillero de Propietarios Arriendo,Asignados,2021,11,145026564.0
CUNDINAMARCA,25,COGUA,25200,Semillero de Propietarios Arriendo,Asignados,2021,1,10769508.0
CUNDINAMARCA,25,CUCUNUBÁ,25224,MI CASA YA,Asignados,2021,14,279799680.0
CUNDINAMARCA,25,EL ROSAL,25260,MI CASA YA,Asignados,2021,55,999378600.0
CUNDINAMARCA,25,EL ROSAL,25260,Semillero de Propietarios Arriendo,Asignados,2021,4,53572056.0
CUNDINAMARCA,25,FACATATIVÁ,25269,MI CASA YA,Asignados,2021,47,849713220.0
CUNDINAMARCA,25,FACATATIVÁ,25269,MI CASA YA,Renuncias al subsidio,2021,2,36341040.0
CUNDINAMARCA,25,FACATATIVÁ,25269,Semillero de Propietarios Arriendo,Asignados,2021,55,676676064.0
CUNDINAMARCA,25,FUNZA,25286,MI CASA YA,Asignados,2021,12,214973940.0
CUNDINAMARCA,25,FUNZA,25286,Semillero de Propietarios Ahorro,Asignados,2021,2,10902312.0
CUNDINAMARCA,25,FUNZA,25286,Semillero de Propietarios Arriendo,Asignados,2021,20,268339320.0
CUNDINAMARCA,25,FUNZA,25286,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,1,13450380.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,Bolsa Desplazados,Asignados,2021,1,13627890.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,MI CASA YA,Apto con subsidio vencido,2021,2,35726580.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,MI CASA YA,Asignados,2021,41,750389820.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,Semillero de Propietarios Arriendo,Asignados,2021,20,263014200.0
CUNDINAMARCA,25,GACHANCIPÁ,25295,MI CASA YA,Apto con subsidio vencido,2021,1,18170520.0
CUNDINAMARCA,25,GACHANCIPÁ,25295,MI CASA YA,Asignados,2021,248,4524459480.0
CUNDINAMARCA,25,GACHANCIPÁ,25295,MI CASA YA,Renuncias al subsidio,2021,1,27255780.0
CUNDINAMARCA,25,GACHANCIPÁ,25295,Semillero de Propietarios Arriendo,Asignados,2021,3,39469428.0
CUNDINAMARCA,25,GIRARDOT,25307,MI CASA YA,Asignados,2021,189,3440724060.0
CUNDINAMARCA,25,GUADUAS,25320,MI CASA YA,Asignados,2021,2,36341040.0
CUNDINAMARCA,25,GUASCA,25322,MI CASA YA,Asignados,2021,109,2024037960.0
CUNDINAMARCA,25,GUASCA,25322,MI CASA YA,Renuncias al subsidio,2021,1,18170520.0
CUNDINAMARCA,25,LA CALERA,25377,MI CASA YA,Asignados,2021,42,763161840.0
CUNDINAMARCA,25,LA CALERA,25377,Semillero de Propietarios Ahorro,Asignados,2021,1,5451156.0
CUNDINAMARCA,25,LA MESA,25386,MI CASA YA,Asignados,2021,28,517245360.0
CUNDINAMARCA,25,LA MESA,25386,MI CASA YA,Renuncias al subsidio,2021,1,18170520.0
CUNDINAMARCA,25,LA MESA,25386,Semillero de Propietarios Ahorro,Asignados,2021,2,10902312.0
CUNDINAMARCA,25,LA MESA,25386,Semillero de Propietarios Arriendo,Asignados,2021,13,172080324.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Apto con subsidio vencido,2021,4,81152880.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Asignados,2021,1375,24936230100.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Renuncias al subsidio,2021,10,177403980.0
CUNDINAMARCA,25,MADRID,25430,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2021,1,5451156.0
CUNDINAMARCA,25,MADRID,25430,Semillero de Propietarios Arriendo,Asignados,2021,191,2563403784.0
CUNDINAMARCA,25,MADRID,25430,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,1,13450380.0
CUNDINAMARCA,25,MOSQUERA,25473,MI CASA YA,Apto con subsidio vencido,2021,2,36341040.0
CUNDINAMARCA,25,MOSQUERA,25473,MI CASA YA,Asignados,2021,292,5319661140.0
CUNDINAMARCA,25,MOSQUERA,25473,MI CASA YA,Renuncias al subsidio,2021,1,18170520.0
CUNDINAMARCA,25,MOSQUERA,25473,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2021,1,5451156.0
CUNDINAMARCA,25,MOSQUERA,25473,Semillero de Propietarios Arriendo,Asignados,2021,33,443435676.0
CUNDINAMARCA,25,MOSQUERA,25473,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,1,13450380.0
CUNDINAMARCA,25,NEMOCÓN,25486,MI CASA YA,Asignados,2021,262,4759315680.0
CUNDINAMARCA,25,NEMOCÓN,25486,MI CASA YA,Renuncias al subsidio,2021,2,45426300.0
CUNDINAMARCA,25,NEMOCÓN,25486,Semillero de Propietarios Arriendo,Asignados,2021,1,13450380.0
CUNDINAMARCA,25,NILO,25488,MI CASA YA,Asignados,2021,2,36341040.0
CUNDINAMARCA,25,PACHO,25513,MI CASA YA,Asignados,2021,2,35726580.0
CUNDINAMARCA,25,PUERTO SALGAR,25572,MI CASA YA,Asignados,2021,1,18170520.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Apto con subsidio vencido,2021,1,27255780.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Asignados,2021,104,1904832300.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Renuncias al subsidio,2021,1,18170520.0
CUNDINAMARCA,25,SIBATÉ,25740,MI CASA YA,Apto con subsidio vencido,2021,1,18170520.0
CUNDINAMARCA,25,SIBATÉ,25740,MI CASA YA,Asignados,2021,58,1097955900.0
CUNDINAMARCA,25,SIBATÉ,25740,Semillero de Propietarios Arriendo,Asignados,2021,1,10448736.0
CUNDINAMARCA,25,SILVANIA,25743,MI CASA YA,Asignados,2021,5,99323400.0
CUNDINAMARCA,25,SOACHA,25754,Fenómeno de la Niña,Asignados,2021,1,29218388.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Apto con subsidio vencido,2021,30,551128560.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Asignados,2021,5698,104187480690.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2021,4,70224240.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Renuncias al subsidio,2021,35,674328210.0
CUNDINAMARCA,25,SOACHA,25754,Semillero de Propietarios Ahorro,Asignados,2021,6,32706936.0
CUNDINAMARCA,25,SOACHA,25754,Semillero de Propietarios Arriendo,Asignados,2021,734,9583837788.0
CUNDINAMARCA,25,SOACHA,25754,Semillero de Propietarios Arriendo,Perdida de ejecutoriedad de asignación de SFV,2021,1,13450380.0
CUNDINAMARCA,25,SOACHA,25754,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,4,51120648.0
CUNDINAMARCA,25,SOPÓ,25758,Semillero de Propietarios Ahorro,Asignados,2021,1,5451156.0
CUNDINAMARCA,25,TABIO,25785,MI CASA YA,Asignados,2021,5,90852600.0
CUNDINAMARCA,25,TABIO,25785,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2021,4,72682080.0
CUNDINAMARCA,25,TABIO,25785,MI CASA YA,Renuncias al subsidio,2021,1,18170520.0
CUNDINAMARCA,25,TENJO,25799,MI CASA YA,Asignados,2021,137,2462193360.0
CUNDINAMARCA,25,TENJO,25799,MI CASA YA,Renuncias al subsidio,2021,1,17556060.0
CUNDINAMARCA,25,TENJO,25799,Semillero de Propietarios Ahorro,Asignados,2021,1,5451156.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,MI CASA YA,Apto con subsidio vencido,2021,6,118108380.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,MI CASA YA,Asignados,2021,2061,37604549760.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,MI CASA YA,Renuncias al subsidio,2021,4,71453160.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,Semillero de Propietarios Ahorro,Asignados,2021,2,10902312.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,Semillero de Propietarios Arriendo,Asignados,2021,29,387873636.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,1,13450380.0
CUNDINAMARCA,25,UNE,25845,Programa Vivienda Gratuita Fase II,Asignados,2021,1,55483772.0
CUNDINAMARCA,25,VILLA DE SAN DIEGO DE UBATÉ,25843,MI CASA YA,Asignados,2021,1,18170520.0
CUNDINAMARCA,25,VILLETA,25875,MI CASA YA,Apto con subsidio vencido,2021,3,53282640.0
CUNDINAMARCA,25,VILLETA,25875,MI CASA YA,Asignados,2021,278,5124481770.0
CUNDINAMARCA,25,VILLETA,25875,MI CASA YA,Renuncias al subsidio,2021,2,45426300.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Apto con subsidio vencido,2021,1,18170520.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Asignados,2021,198,3608559960.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2021,1,18170520.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Renuncias al subsidio,2021,1,18170520.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,Semillero de Propietarios Arriendo,Asignados,2021,407,5347994988.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,Semillero de Propietarios Arriendo,Perdida de ejecutoriedad de asignación de SFV,2021,1,13450380.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,1,13450380.0
CUNDINAMARCA,25,ANAPOIMA,25035,MI CASA YA,Asignados,2022,1,20000000.0
CUNDINAMARCA,25,ANAPOIMA,25035,Semillero de Propietarios Arriendo,Asignados,2022,1,13940988.0
CUNDINAMARCA,25,APULO,25599,MI CASA YA,Asignados,2022,23,456341040.0
CUNDINAMARCA,25,CAJICÁ,25126,Casa Digna Vida Digna,Asignados,2022,80,960000000.0
CUNDINAMARCA,25,CAJICÁ,25126,MI CASA YA,Asignados,2022,84,1678170520.0
CUNDINAMARCA,25,CAJICÁ,25126,Semillero de Propietarios Arriendo,Asignados,2022,30,451138296.0
CUNDINAMARCA,25,CAJICÁ,25126,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,2,30689280.0
CUNDINAMARCA,25,CAPARRAPÍ,25148,MI CASA YA,Asignados,2022,4,120000000.0
CUNDINAMARCA,25,CHOCONTÁ,25183,MI CASA YA,Apto con subsidio vencido,2022,6,130000000.0
CUNDINAMARCA,25,CHOCONTÁ,25183,MI CASA YA,Asignados,2022,27,540000000.0
CUNDINAMARCA,25,CHOCONTÁ,25183,MI CASA YA,Renuncias al subsidio,2022,1,30000000.0
CUNDINAMARCA,25,CHÍA,25175,Casa Digna Vida Digna,Asignados,2022,248,2976000000.0
CUNDINAMARCA,25,CHÍA,25175,Casa Digna Vida Digna,Renuncias al subsidio,2022,1,12000000.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Apto con subsidio vencido,2022,4,78170520.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Asignados,2022,124,2438774560.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2022,1,20000000.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Renuncias al subsidio,2022,1,18170520.0
CUNDINAMARCA,25,CHÍA,25175,Semillero de Propietarios Ahorro,Asignados,2022,2,12000000.0
CUNDINAMARCA,25,CHÍA,25175,Semillero de Propietarios Arriendo,Asignados,2022,15,228765948.0
CUNDINAMARCA,25,COGUA,25200,Semillero de Propietarios Arriendo,Asignados,2022,16,231962748.0
CUNDINAMARCA,25,COTA,25214,Programa Vivienda Gratuita Fase II,Asignados,2022,3,245302020.0
CUNDINAMARCA,25,CUCUNUBÁ,25224,MI CASA YA,Asignados,2022,2,40000000.0
CUNDINAMARCA,25,EL COLEGIO,25245,MI CASA YA,Asignados,2022,1,20000000.0
CUNDINAMARCA,25,EL PEÑÓN,25258,Bolsa Desplazados,Asignados,2022,1,15000000.0
CUNDINAMARCA,25,EL ROSAL,25260,MI CASA YA,Asignados,2022,161,3215364160.0
CUNDINAMARCA,25,EL ROSAL,25260,Semillero de Propietarios Arriendo,Asignados,2022,14,197306460.0
CUNDINAMARCA,25,FACATATIVÁ,25269,MI CASA YA,Asignados,2022,47,929023120.0
CUNDINAMARCA,25,FACATATIVÁ,25269,MI CASA YA,Renuncias al subsidio,2022,1,20000000.0
CUNDINAMARCA,25,FACATATIVÁ,25269,Semillero de Propietarios Arriendo,Asignados,2022,181,2367000912.0
CUNDINAMARCA,25,FACATATIVÁ,25269,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,3,36097356.0
CUNDINAMARCA,25,FUNZA,25286,MI CASA YA,Asignados,2022,4,78170520.0
CUNDINAMARCA,25,FUNZA,25286,Semillero de Propietarios Arriendo,Asignados,2022,21,315255612.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,MI CASA YA,Apto con subsidio vencido,2022,1,20000000.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,MI CASA YA,Asignados,2022,97,1935364160.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,Semillero de Propietarios Arriendo,Asignados,2022,19,263894904.0
CUNDINAMARCA,25,GACHANCIPÁ,25295,MI CASA YA,Asignados,2022,82,1619875720.0
CUNDINAMARCA,25,GACHANCIPÁ,25295,Semillero de Propietarios Arriendo,Asignados,2022,5,69818112.0
CUNDINAMARCA,25,GIRARDOT,25307,MI CASA YA,Apto con subsidio vencido,2022,4,80000000.0
CUNDINAMARCA,25,GIRARDOT,25307,MI CASA YA,Asignados,2022,464,9272975420.0
CUNDINAMARCA,25,GIRARDOT,25307,MI CASA YA,Renuncias al subsidio,2022,3,90000000.0
CUNDINAMARCA,25,GIRARDOT,25307,Semillero de Propietarios Arriendo,Asignados,2022,1,15344640.0
CUNDINAMARCA,25,GUASCA,25322,MI CASA YA,Asignados,2022,10,211767340.0
CUNDINAMARCA,25,LA CALERA,25377,MI CASA YA,Apto con subsidio vencido,2022,1,20000000.0
CUNDINAMARCA,25,LA CALERA,25377,MI CASA YA,Asignados,2022,70,1367069360.0
CUNDINAMARCA,25,LA CALERA,25377,MI CASA YA,Renuncias al subsidio,2022,1,18170520.0
CUNDINAMARCA,25,LA MESA,25386,MI CASA YA,Asignados,2022,33,670852600.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Apto con subsidio vencido,2022,9,186341040.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Asignados,2022,672,13400293340.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2022,1,20000000.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Renuncias al subsidio,2022,5,123596820.0
CUNDINAMARCA,25,MADRID,25430,Semillero de Propietarios Ahorro,Asignados,2022,1,6000000.0
CUNDINAMARCA,25,MADRID,25430,Semillero de Propietarios Arriendo,Asignados,2022,283,4109058492.0
CUNDINAMARCA,25,MADRID,25430,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,6,82503000.0
CUNDINAMARCA,25,MEDINA,25438,Bolsa Desplazados,Asignados,2022,1,30000000.0
CUNDINAMARCA,25,MOSQUERA,25473,MI CASA YA,Asignados,2022,34,647069360.0
CUNDINAMARCA,25,MOSQUERA,25473,Semillero de Propietarios Ahorro,Asignados,2022,1,6000000.0
CUNDINAMARCA,25,MOSQUERA,25473,Semillero de Propietarios Arriendo,Asignados,2022,64,936869856.0
CUNDINAMARCA,25,MOSQUERA,25473,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,1,15344640.0
CUNDINAMARCA,25,NEMOCÓN,25486,MI CASA YA,Asignados,2022,120,2392682080.0
CUNDINAMARCA,25,NEMOCÓN,25486,Semillero de Propietarios Ahorro,Asignados,2022,1,6000000.0
CUNDINAMARCA,25,NILO,25488,MI CASA YA,Asignados,2022,58,1161705200.0
CUNDINAMARCA,25,NILO,25488,MI CASA YA,Renuncias al subsidio,2022,2,40000000.0
CUNDINAMARCA,25,PACHO,25513,MI CASA YA,Asignados,2022,2,40000000.0
CUNDINAMARCA,25,PUERTO SALGAR,25572,MI CASA YA,Asignados,2022,1,20000000.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Apto con subsidio vencido,2022,4,80000000.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Asignados,2022,178,3587007220.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Renuncias al subsidio,2022,2,38170520.0
CUNDINAMARCA,25,SIBATÉ,25740,MI CASA YA,Asignados,2022,3,58170520.0
CUNDINAMARCA,25,SIBATÉ,25740,Semillero de Propietarios Arriendo,Asignados,2022,2,25318644.0
CUNDINAMARCA,25,SILVANIA,25743,MI CASA YA,Asignados,2022,1,20000000.0
CUNDINAMARCA,25,SILVANIA,25743,Semillero de Propietarios Arriendo,Asignados,2022,1,15344640.0
CUNDINAMARCA,25,SIMIJACA,25745,MI CASA YA,Asignados,2022,1,20000000.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Apto con subsidio vencido,2022,32,652682080.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Asignados,2022,3352,66834024500.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2022,1,20000000.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Renuncias al subsidio,2022,24,508170520.0
CUNDINAMARCA,25,SOACHA,25754,Programa Vivienda Gratuita Fase I,Asignados,2022,1,38907000.0
CUNDINAMARCA,25,SOACHA,25754,Semillero de Propietarios Ahorro,Asignados,2022,7,42000000.0
CUNDINAMARCA,25,SOACHA,25754,Semillero de Propietarios Arriendo,Asignados,2022,673,9614869560.0
CUNDINAMARCA,25,SOACHA,25754,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,7,95494788.0
CUNDINAMARCA,25,TABIO,25785,MI CASA YA,Asignados,2022,4,87255780.0
CUNDINAMARCA,25,TENJO,25799,MI CASA YA,Asignados,2022,1,20000000.0
CUNDINAMARCA,25,TOCAIMA,25815,MI CASA YA,Asignados,2022,45,950000000.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,MI CASA YA,Apto con subsidio vencido,2022,10,192682080.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,MI CASA YA,Asignados,2022,1210,23950507180.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,MI CASA YA,Renuncias al subsidio,2022,3,70000000.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,Semillero de Propietarios Arriendo,Asignados,2022,64,946127868.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,2,28572096.0
CUNDINAMARCA,25,UNE,25845,Programa Vivienda Gratuita Fase II,Asignados,2022,1,55483772.0
CUNDINAMARCA,25,VILLAPINZÓN,25873,MI CASA YA,Asignados,2022,44,940852600.0
CUNDINAMARCA,25,VILLAPINZÓN,25873,Semillero de Propietarios Ahorro,Asignados,2022,1,6000000.0
CUNDINAMARCA,25,VILLAPINZÓN,25873,Semillero de Propietarios Arriendo,Asignados,2022,1,14577408.0
CUNDINAMARCA,25,VILLETA,25875,MI CASA YA,Apto con subsidio vencido,2022,2,40000000.0
CUNDINAMARCA,25,VILLETA,25875,MI CASA YA,Asignados,2022,171,3418774560.0
CUNDINAMARCA,25,VILLETA,25875,MI CASA YA,Renuncias al subsidio,2022,6,126341040.0
CUNDINAMARCA,25,VILLETA,25875,Semillero de Propietarios Ahorro,Asignados,2022,1,6000000.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Apto con subsidio vencido,2022,8,160000000.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Asignados,2022,561,11169920500.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Renuncias al subsidio,2022,4,78170520.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,Semillero de Propietarios Ahorro,Asignados,2022,2,12000000.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,Semillero de Propietarios Arriendo,Asignados,2022,523,7614968532.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,Semillero de Propietarios Arriendo,Perdida de ejecutoriedad de asignación de SFV,2022,1,15344640.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,8,122373504.0
CUNDINAMARCA,25,APULO,25599,MI CASA YA,Asignados,2023,6,139200000.0
CUNDINAMARCA,25,BOJACÁ,25099,MI CASA YA,Asignados,2023,1,23200000.0
CUNDINAMARCA,25,CAJICÁ,25126,Casa Digna Vida Digna,Asignados,2023,170,2003938537.0
CUNDINAMARCA,25,CAJICÁ,25126,MI CASA YA,Asignados,2023,46,1078800000.0
CUNDINAMARCA,25,CHOCONTÁ,25183,MI CASA YA,Asignados,2023,15,359600000.0
CUNDINAMARCA,25,CHOCONTÁ,25183,MI CASA YA,Renuncias al subsidio,2023,1,23200000.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Asignados,2023,293,6809200000.0
CUNDINAMARCA,25,CHÍA,25175,MI CASA YA,Renuncias al subsidio,2023,4,116000000.0
CUNDINAMARCA,25,CHÍA,25175,Semillero de Propietarios Ahorro,Asignados,2023,1,6960000.0
CUNDINAMARCA,25,CUCUNUBÁ,25224,MI CASA YA,Asignados,2023,13,301600000.0
CUNDINAMARCA,25,EL COLEGIO,25245,MI CASA YA,Asignados,2023,5,116000000.0
CUNDINAMARCA,25,EL ROSAL,25260,MI CASA YA,Apto con subsidio vencido,2023,1,23200000.0
CUNDINAMARCA,25,EL ROSAL,25260,MI CASA YA,Asignados,2023,332,7714000000.0
CUNDINAMARCA,25,FACATATIVÁ,25269,MI CASA YA,Asignados,2023,3,69600000.0
CUNDINAMARCA,25,FUNZA,25286,MI CASA YA,Asignados,2023,122,2830400000.0
CUNDINAMARCA,25,FUNZA,25286,Semillero de Propietarios Ahorro,Asignados,2023,1,6960000.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,Casa Digna Vida Digna,Asignados,2023,247,2947264931.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,Casa Digna Vida Digna,Perdida de ejecutoriedad de asignación de SFV,2023,1,12000000.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,Casa Digna Vida Digna,Renuncias al subsidio,2023,2,24000000.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,MI CASA YA,Asignados,2023,81,1879200000.0
CUNDINAMARCA,25,FUSAGASUGÁ,25290,MI CASA YA,Renuncias al subsidio,2023,2,46400000.0
CUNDINAMARCA,25,GACHANCIPÁ,25295,MI CASA YA,Asignados,2023,105,2436000000.0
CUNDINAMARCA,25,GACHETÁ,25297,Semillero de Propietarios Ahorro,Asignados,2023,1,6960000.0
CUNDINAMARCA,25,GIRARDOT,25307,MI CASA YA,Apto con subsidio vencido,2023,6,139200000.0
CUNDINAMARCA,25,GIRARDOT,25307,MI CASA YA,Asignados,2023,119,2830400000.0
CUNDINAMARCA,25,LA CALERA,25377,MI CASA YA,Asignados,2023,32,742400000.0
CUNDINAMARCA,25,LA MESA,25386,MI CASA YA,Asignados,2023,3,81200000.0
CUNDINAMARCA,25,LA PALMA,25394,Bolsa Desplazados,Asignados,2023,1,34800000.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Apto con subsidio vencido,2023,3,69600000.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Asignados,2023,350,8143200000.0
CUNDINAMARCA,25,MADRID,25430,MI CASA YA,Renuncias al subsidio,2023,1,23200000.0
CUNDINAMARCA,25,MADRID,25430,Semillero de Propietarios Ahorro,Asignados,2023,1,6960000.0
CUNDINAMARCA,25,MOSQUERA,25473,MI CASA YA,Apto con subsidio vencido,2023,2,46400000.0
CUNDINAMARCA,25,MOSQUERA,25473,MI CASA YA,Asignados,2023,417,9674400000.0
CUNDINAMARCA,25,NEMOCÓN,25486,MI CASA YA,Asignados,2023,45,1044000000.0
CUNDINAMARCA,25,NEMOCÓN,25486,MI CASA YA,Renuncias al subsidio,2023,1,23200000.0
CUNDINAMARCA,25,PACHO,25513,MI CASA YA,Asignados,2023,3,66400000.0
CUNDINAMARCA,25,QUIPILE,25596,Bolsa Desplazados,Asignados,2023,1,34800000.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Apto con subsidio vencido,2023,1,23200000.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Asignados,2023,47,1110400000.0
CUNDINAMARCA,25,RICAURTE,25612,MI CASA YA,Renuncias al subsidio,2023,1,23200000.0
CUNDINAMARCA,25,SIBATÉ,25740,MI CASA YA,Asignados,2023,3,69600000.0
CUNDINAMARCA,25,SILVANIA,25743,MI CASA YA,Asignados,2023,2,46400000.0
CUNDINAMARCA,25,SIMIJACA,25745,MI CASA YA,Asignados,2023,2,58000000.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Apto con subsidio vencido,2023,7,174000000.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Asignados,2023,1267,29580000000.0
CUNDINAMARCA,25,SOACHA,25754,MI CASA YA,Renuncias al subsidio,2023,12,290000000.0
CUNDINAMARCA,25,SOACHA,25754,Semillero de Propietarios Ahorro,Asignados,2023,5,34800000.0
CUNDINAMARCA,25,TOCAIMA,25815,MI CASA YA,Asignados,2023,1,23200000.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,MI CASA YA,Apto con subsidio vencido,2023,5,116000000.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,MI CASA YA,Asignados,2023,158,3677200000.0
CUNDINAMARCA,25,TOCANCIPÁ,25817,Semillero de Propietarios Ahorro,Asignados,2023,1,6960000.0
CUNDINAMARCA,25,VILLA DE SAN DIEGO DE UBATÉ,25843,Semillero de Propietarios Ahorro,Asignados,2023,3,20880000.0
CUNDINAMARCA,25,VILLETA,25875,MI CASA YA,Asignados,2023,1,23200000.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Apto con subsidio vencido,2023,2,46400000.0
CUNDINAMARCA,25,ZIPAQUIRÁ,25899,MI CASA YA,Asignados,2023,358,8305600000.0
