Departamento,Código Divipola Departamento,Programa,Estado de Postulación,Año de Asignación,Hogares,Valor Asignado
CHOCÓ,27,Ahorro Programado Contractual,Apto con subsidio vencido,2011,2,22591015.0
CHOCÓ,27,Bolsa Concejales,Apto con subsidio vencido,2011,3,35349600.0
CHOCÓ,27,Bolsa Concejales,Asignados,2011,7,81679000.0
CHOCÓ,27,Bolsa Desplazados,Apto con subsidio vencido,2011,1,16068000.0
CHOCÓ,27,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,3,48204000.0
CHOCÓ,27,Bolsa Desplazados,Asignados,2011,48,771264000.0
CHOCÓ,27,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,1,16068000.0
CHOCÓ,27,Bolsa Esfuerzo Territorial,Asignados,2011,179,1887392600.0
CHOCÓ,27,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,4,29622800.0
CHOCÓ,27,Ahorro Programado Contractual,Apto con subsidio vencido,2012,1,12000000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2012,1,39669000.0
CHOCÓ,27,Fenómeno de la Niña,Asignados,2013,41,430000000.0
CHOCÓ,27,Fenómeno de la Niña,Renuncias al subsidio,2013,4,34400000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2013,108,4711284000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2013,1,43623000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2013,2,87246000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2014,127,5659742000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,1,43623000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2014,1,45584000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2015,112,4772430000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2016,1264,70293426000.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2016,2,110828200.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2016,1,55414100.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2016,8,443312800.0
CHOCÓ,27,Bolsa Desplazados,Asignados,2017,1,20683650.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2017,274,15164239490.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2017,4,221656400.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2018,1,55414100.0
CHOCÓ,27,Programa Vivienda Gratuita Fase II,Asignados,2018,158,10964537240.0
CHOCÓ,27,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2018,1,70311780.0
CHOCÓ,27,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2018,4,273412620.0
CHOCÓ,27,Programa Vivienda Gratuita Fase II,Asignados,2019,254,18187230270.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2020,2,110828200.0
CHOCÓ,27,Programa Vivienda Gratuita Fase II,Asignados,2020,8,582805314.0
CHOCÓ,27,Bolsa Desplazados,Asignados,2021,1,27255780.0
CHOCÓ,27,Programa Vivienda Gratuita Fase I,Asignados,2021,2,110828200.0
CHOCÓ,27,Programa Vivienda Gratuita Fase II,Asignados,2021,312,22330396722.0
CHOCÓ,27,Programa Vivienda Gratuita Fase II,Asignados,2022,85,5762596314.0
CHOCÓ,27,Casa Digna Vida Digna,Asignados,2024,15,233923370.0
HUILA,41,Bolsa Atentados terroristas,Apto con subsidio vencido,2003,14,104612067.0
HUILA,41,Bolsa Atentados terroristas,Asignados,2003,93,600004667.0
HUILA,41,Bolsa Desplazados,Apto con subsidio vencido,2003,14,106904000.0
HUILA,41,Bolsa Desplazados,Asignados,2003,164,1252304000.0
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2003,1,7636000.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2003,64,446448604.0
HUILA,41,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2003,1,7107000.0
HUILA,41,Bolsa Ordinaria,Apto con subsidio vencido,2003,4,28135740.0
HUILA,41,Bolsa Ordinaria,Asignados,2003,72,527898837.0
HUILA,41,Bolsa Ordinaria,Restitución SFV Cobro Directo Fiduciaria,2003,2,15272000.0
HUILA,41,Sin clasificación,Apto con subsidio vencido,2003,3,22908000.0
HUILA,41,Sin clasificación,Asignados,2003,7,53452000.0
HUILA,41,Sin clasificación,Renuncias al subsidio,2003,1,7636000.0
HUILA,41,Bolsa Atentados terroristas,Apto con subsidio vencido,2004,1,7518000.0
HUILA,41,Bolsa Atentados terroristas,Asignados,2004,28,183181206.0
HUILA,41,Bolsa Desplazados,Asignados,2004,734,4990692000.0
HUILA,41,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2004,1,4475000.0
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2004,1,4475000.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2004,138,1013472500.0
HUILA,41,Bolsa Ordinaria,Apto con subsidio vencido,2004,14,98775000.0
HUILA,41,Bolsa Ordinaria,Asignados,2004,345,2519926000.0
HUILA,41,Bolsa Ordinaria,Renuncias al subsidio,2004,7,50982000.0
HUILA,41,Bolsa unica Nacional,Asignados,2004,1,7518000.0
HUILA,41,Bolsa Atentados terroristas,Apto con subsidio vencido,2005,1,8011500.0
HUILA,41,Bolsa Atentados terroristas,Asignados,2005,19,131580413.0
HUILA,41,Bolsa Atentados terroristas,Renuncia con restitucion de subsidio,2005,2,10087250.0
HUILA,41,Bolsa Desastres Naturales,Asignados,2005,429,3302836250.0
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2005,1,8011500.0
HUILA,41,Bolsa Desastres Naturales,Restitución SFV por Indemnización,2005,15,76681500.0
HUILA,41,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2005,16,128184000.0
HUILA,41,Bolsa Desastres Naturales,Subsidio Revocado,2005,3,24034500.0
HUILA,41,Bolsa Desplazados,Asignados,2005,170,1420554000.0
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2005,1,7453500.0
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2005,1,4475000.0
HUILA,41,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,2,12743000.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2005,86,597029120.0
HUILA,41,Bolsa Ordinaria,Apto con subsidio vencido,2005,1,8011500.0
HUILA,41,Bolsa Ordinaria,Asignados,2005,77,616885500.0
HUILA,41,Bolsa Atentados terroristas,Asignados,2006,19,152783427.0
HUILA,41,Bolsa Desastres Naturales,Asignados,2006,129,1105272000.0
HUILA,41,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2006,1,8568000.0
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2006,1,8568000.0
HUILA,41,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2006,2,17136000.0
HUILA,41,Bolsa Desplazados,Asignados,2006,340,3449884944.0
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2006,1,14907000.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2006,147,1071753090.0
HUILA,41,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2006,7,53415264.0
HUILA,41,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2006,1,7630752.0
HUILA,41,Bolsa Esfuerzo Territorial,Subsidio Restituido,2006,1,7630752.0
HUILA,41,Bolsa unica Nacional,Asignados,2006,226,1810599000.0
HUILA,41,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2006,1,8011500.0
HUILA,41,Bolsa unica Nacional,Restitución SFV por Vencimiento Vigencia,2006,1,8011500.0
HUILA,41,Bolsa Atentados terroristas,Asignados,2007,7,47500014.0
HUILA,41,Bolsa Atentados terroristas,Renuncias al subsidio,2007,1,6402800.0
HUILA,41,Bolsa Desastres Naturales,Asignados,2007,86,736848000.0
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2007,3,25704000.0
HUILA,41,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2007,2,17136000.0
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,1,10842500.0
HUILA,41,Bolsa Desplazados,Asignados,2007,890,7566471622.0
HUILA,41,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2007,2,21685000.0
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2007,1,10842500.0
HUILA,41,Bolsa Desplazados,Restitucion de subsidios no aplicados,2007,1,14907000.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2007,421,3780976973.0
HUILA,41,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2007,1,9100000.0
HUILA,41,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2007,1,8500000.0
HUILA,41,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2007,1,9100000.0
HUILA,41,Bolsa unica Nacional,Asignados,2007,58,518380800.0
HUILA,41,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2007,1,9107700.0
HUILA,41,Bolsa unica Nacional,Restitución SFV por Vencimiento Vigencia,2007,4,36430800.0
HUILA,41,Habilitación de Titulos,Asignados,2007,740,111630000.0
HUILA,41,Habilitación de Titulos,Renuncia con restitucion de subsidio,2007,34,5100000.0
HUILA,41,Habilitación de Titulos,Renuncias al subsidio,2007,5,750000.0
HUILA,41,Habilitación de Titulos,Restitucion de subsidios no aplicados,2007,63,9450000.0
HUILA,41,Bolsa Atentados terroristas,Asignados,2008,2,20306000.0
HUILA,41,Bolsa Concejales,Apto con subsidio vencido,2008,1,10153000.0
HUILA,41,Bolsa Concejales,Asignados,2008,10,101299250.0
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,9,109318000.0
HUILA,41,Bolsa Desplazados,Asignados,2008,421,4358104230.0
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2008,3,26444500.0
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2008,1,11537500.0
HUILA,41,Bolsa Desplazados,Subsidio Revocado,2008,1,11537500.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2008,87,657650691.0
HUILA,41,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2008,1,4987550.0
HUILA,41,Bolsa Ordinaria,Asignados,2008,51,464169600.0
HUILA,41,Bolsa Saludable,Apto con subsidio vencido,2008,4,14422407.780000001
HUILA,41,Bolsa Saludable,Asignados,2008,209,733025123.7
HUILA,41,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,4,14486472.0
HUILA,41,Bolsa unica Nacional,Asignados,2008,65,652330250.0
HUILA,41,Ahorro Programado Contractual,Apto con subsidio vencido,2009,4,28422680.0
HUILA,41,Ahorro Programado Contractual,Asignados,2009,1,7105670.0
HUILA,41,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2009,2,14211340.0
HUILA,41,Bolsa Atentados terroristas,Apto con subsidio vencido,2009,1,10931800.0
HUILA,41,Bolsa Atentados terroristas,Asignados,2009,4,43341700.0
HUILA,41,Bolsa Concejales,Apto con subsidio vencido,2009,2,21863600.0
HUILA,41,Bolsa Concejales,Asignados,2009,6,65590800.0
HUILA,41,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2009,4,33043850.0
HUILA,41,Bolsa Desplazados,Apto con subsidio vencido,2009,1,6211250.0
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,17,228574000.0
HUILA,41,Bolsa Desplazados,Asignados,2009,314,4459782581.0
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,1,14907000.0
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2009,1,14907000.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2009,82,795584700.0
HUILA,41,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2009,2,3975200.0
HUILA,41,Bolsa Recicladores,Restitución SFV por Vencimiento Vigencia,2009,2,21863600.0
HUILA,41,Bolsa Saludable,Apto con subsidio vencido,2009,8,23231382.0
HUILA,41,Bolsa Saludable,Asignados,2009,212,566145060.0
HUILA,41,Bolsa Saludable,Restitucion de subsidios no aplicados,2009,6,11044002.0
HUILA,41,Bolsa unica Nacional,Asignados,2009,63,628841000.0
HUILA,41,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2009,4,16115800.0
HUILA,41,Ahorro Programado Contractual,Apto con subsidio vencido,2010,4,39552000.0
HUILA,41,Ahorro Programado Contractual,Asignados,2010,5,52612639.0
HUILA,41,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2010,1,11072500.0
HUILA,41,Bolsa Concejales,Apto con subsidio vencido,2010,8,90640000.0
HUILA,41,Bolsa Concejales,Asignados,2010,8,90382500.0
HUILA,41,Bolsa Desplazados,Apto con subsidio vencido,2010,15,231750000.0
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2010,10,141625000.0
HUILA,41,Bolsa Desplazados,Asignados,2010,369,5621332893.0
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,1,15450000.0
HUILA,41,Bolsa Desplazados,Renuncias al subsidio,2010,1,15450000.0
HUILA,41,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,22,240897800.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2010,160,1405191400.0
HUILA,41,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2010,1,10153000.0
HUILA,41,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2010,1,10931800.0
HUILA,41,Bolsa Recicladores,Apto con subsidio vencido,2010,1,11330000.0
HUILA,41,Bolsa Saludable,Apto con subsidio vencido,2010,20,79501296.0
HUILA,41,Bolsa Saludable,Asignados,2010,399,1585765147.0
HUILA,41,Bolsa Saludable,Renuncia con restitucion de subsidio,2010,2,7950164.0
HUILA,41,Bolsa Saludable,Restitucion de subsidios no aplicados,2010,9,35776313.0
HUILA,41,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2010,1,10153000.0
HUILA,41,Macroproyecto,Apto con subsidio vencido,2010,13,130000000.0
HUILA,41,Macroproyecto,Asignados,2010,344,3342018087.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2010,35,306634560.0
HUILA,41,Macroproyecto,Subsidio Revocado,2010,1,8179754.0
HUILA,41,Ahorro Programado Contractual,Apto con subsidio vencido,2011,24,249409043.0
HUILA,41,Ahorro Programado Contractual,Asignados,2011,31,326682440.0
HUILA,41,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,2,23030800.0
HUILA,41,Bolsa Concejales,Apto con subsidio vencido,2011,3,34546200.0
HUILA,41,Bolsa Concejales,Asignados,2011,8,92658800.0
HUILA,41,Bolsa Desastres Naturales,Asignados,2011,85,997092500.0
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2011,1,11730500.0
HUILA,41,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,50,796705000.0
HUILA,41,Bolsa Desplazados,Asignados,2011,331,5278450208.0
HUILA,41,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,1,9373000.0
HUILA,41,Bolsa Desplazados,Subsidio Revocado,2011,1,16068000.0
HUILA,41,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,13,152378200.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2011,89,1032788400.0
HUILA,41,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,4,41680800.0
HUILA,41,Macroproyecto,Apto con subsidio vencido,2011,42,420000000.0
HUILA,41,Macroproyecto,Asignados,2011,327,3270000000.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2011,61,610000000.0
HUILA,41,Ahorro Programado Contractual,Apto con subsidio vencido,2012,10,109869285.0
HUILA,41,Ahorro Programado Contractual,Asignados,2012,32,373582750.0
HUILA,41,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,3,32585250.0
HUILA,41,Bolsa Desastres Naturales,Apto con subsidio vencido,2012,3,35191500.0
HUILA,41,Bolsa Desastres Naturales,Asignados,2012,110,1699168756.0
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2012,1,11730500.0
HUILA,41,Bolsa Desplazados,Asignados,2012,3,47901000.0
HUILA,41,Bolsa Esfuerzo Territorial,Asignados,2012,109,1312009550.0
HUILA,41,Macroproyecto,Apto con subsidio vencido,2012,103,1274272600.0
HUILA,41,Macroproyecto,Asignados,2012,20,201783200.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2012,51,623500400.0
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2012,4,49869600.0
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2012,419,5278243800.0
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2012,2,24934800.0
HUILA,41,Bolsa Desplazados,Asignados,2013,1,15450000.0
HUILA,41,Fenómeno de la Niña,Asignados,2013,161,3992152300.0
HUILA,41,Macroproyecto,Apto con subsidio vencido,2013,98,1318960000.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2013,37,498444000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2013,4,53822000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2013,219,2950467000.0
HUILA,41,Bolsa Desplazados,Asignados,2014,3,55440000.0
HUILA,41,Macroproyecto,Apto con subsidio vencido,2014,56,726264000.0
HUILA,41,Macroproyecto,Asignados,2014,26,591858000.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2014,13,168597000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2014,4,51876000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2014,1007,35916734500.0
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,1,39424000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2014,1,39424000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2014,10,408755200.0
HUILA,41,Bolsa Desplazados,Asignados,2015,5,92772000.0
HUILA,41,MI CASA YA,Asignados,2015,16,159798800.0
HUILA,41,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2015,1,12887000.0
HUILA,41,Macroproyecto,Asignados,2015,9,231966000.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2015,2,39949700.0
HUILA,41,Macroproyecto,Subsidio Revocado,2015,1,25774000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2015,3,42527100.0
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2015,1213,47921451000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2015,1,41238400.0
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncia en trámite sin restitución,2015,1,41238400.0
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2015,7,284802700.0
HUILA,41,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2015,7,273204400.0
HUILA,41,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,13,536099200.0
HUILA,41,VIPA,Asignados,2015,351,6604587500.0
HUILA,41,VIPA,Renuncias al subsidio,2015,4,77322000.0
HUILA,41,Bolsa Desplazados,Asignados,2016,5,103418220.0
HUILA,41,MI CASA YA,Asignados,2016,179,1982872580.0
HUILA,41,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,1,8273460.0
HUILA,41,MI CASA YA,Renuncia con restitucion de subsidio,2016,1,8273460.0
HUILA,41,MI CASA YA,Renuncias al subsidio,2016,1,8273460.0
HUILA,41,Macroproyecto,Apto con subsidio vencido,2016,2,26383433.0
HUILA,41,Macroproyecto,Asignados,2016,50,677290588.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2016,11,144886165.0
HUILA,41,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2016,11,142659000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2016,205,2945836914.0
HUILA,41,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2016,24,311256000.0
HUILA,41,VIPA,Asignados,2016,743,15261086425.0
HUILA,41,VIPA,Perdida de ejecutoriedad de asignación de SFV,2016,4,82734600.0
HUILA,41,VIPA,Renuncias al subsidio,2016,31,623956775.0
HUILA,41,Bolsa Desplazados,Asignados,2017,1,20683650.0
HUILA,41,MI CASA YA,Apto con subsidio vencido,2017,3,44263020.0
HUILA,41,MI CASA YA,Asignados,2017,240,3672355226.0
HUILA,41,MI CASA YA,Renuncias al subsidio,2017,5,88526040.0
HUILA,41,Macroproyecto,Apto con subsidio vencido,2017,3,46452533.0
HUILA,41,Macroproyecto,Asignados,2017,38,569297651.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2017,4,58976100.0
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2017,2,92878590.0
HUILA,41,VIPA,Asignados,2017,15,310254750.0
HUILA,41,VIPA,Renuncias al subsidio,2017,1,20683650.0
HUILA,41,Bolsa Desastres Naturales,Asignados,2018,117,6041902230.0
HUILA,41,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2018,4,206560760.0
HUILA,41,Bolsa Desastres Naturales,Renuncias al subsidio,2018,1,51640190.0
HUILA,41,Bolsa Desplazados,Asignados,2018,1,23437260.0
HUILA,41,MI CASA YA,Apto con subsidio vencido,2018,7,140623560.0
HUILA,41,MI CASA YA,Asignados,2018,652,11898315660.0
HUILA,41,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2018,2,31249680.0
HUILA,41,MI CASA YA,Renuncias al subsidio,2018,10,203122920.0
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2018,4,191850680.0
HUILA,41,Programa Vivienda Gratuita Fase II,Asignados,2018,242,12620632788.0
HUILA,41,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2018,2,104686428.0
HUILA,41,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2018,3,157029642.0
HUILA,41,Programa Vivienda Gratuita Fase II,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2018,3,157029642.0
HUILA,41,VIPA,Asignados,2018,97,2258952505.0
HUILA,41,VIPA,Perdida de ejecutoriedad de asignación de SFV,2018,1,23437260.0
HUILA,41,Bolsa Desastres Naturales,Asignados,2019,56,2692302190.0
HUILA,41,MI CASA YA,Apto con subsidio vencido,2019,7,149060880.0
HUILA,41,MI CASA YA,Asignados,2019,335,7025548700.0
HUILA,41,MI CASA YA,Renuncia con restitucion de subsidio,2019,1,16562320.0
HUILA,41,MI CASA YA,Renuncias al subsidio,2019,6,124217400.0
HUILA,41,Macroproyecto,Apto con subsidio vencido,2019,1,27357253.0
HUILA,41,Macroproyecto,Asignados,2019,197,5000677759.0
HUILA,41,Macroproyecto,Renuncias al subsidio,2019,6,144845000.0
HUILA,41,Programa Vivienda Gratuita Fase I,Asignados,2019,5,239651440.0
HUILA,41,Programa Vivienda Gratuita Fase II,Asignados,2019,609,33298040358.0
HUILA,41,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2019,1,55483772.0
HUILA,41,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2019,4,221935088.0
HUILA,41,Programa Vivienda Gratuita Fase II,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2019,6,332768699.0
HUILA,41,VIPA,Apto con subsidio vencido,2019,1,23437260.0
HUILA,41,VIPA,Asignados,2019,5,117186300.0
HUILA,41,Bolsa Desastres Naturales,Asignados,2020,6,309841140.0
